profile_name;group_size;friend_count;friends_target;friends_miss;active_period;active_period_month;posts_per_month;used_grp_key_cnt;grp_memberships;size_keys_file_kb
goldenfish785;22;265;265;0;12 years 5 month 22 days;149;3.3557046979865772;149;0 0 0 20 20 20 6 20 20 20 20 20 20 20 3 20 20 20 20 20 20 11;781
bigzebra940;13;236;236;0;9 years 11 month 12 days;119;4.201680672268908;78;0 20 20 20 20 20 20 20 20 20 20 20 16;503
tinymeercat429;33;330;330;0;8 years 2 month 20 days;98;5.1020408163265305;123;0 0 0 0 20 4 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20 5;725
sadkoala703;20;250;250;0;9 years 7 month 11 days;115;4.3478260869565215;111;0 0 0 20 20 17 20 20 20 20 20 20 5 20 20 20 20 20 20 13;546
crazyfish373;18;327;327;0;10 years 6 month 8 days;126;3.9682539682539684;93;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 7;659
brownmeercat909;17;309;309;0;7 years 1 month 8 days;85;5.882352941176471;66;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 9;471
bluepanda851;23;295;295;0;17 years 0 month 21 days;204;2.450980392156863;185;0 0 0 20 20 20 7 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 14;998
tinybird415;19;319;319;0;8 years 1 month 12 days;97;5.154639175257732;78;0 0 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 11;469
crazyfish780;16;263;263;0;13 years 5 month 0 days;161;3.1055900621118013;107;0 0 20 20 20 20 20 20 9 20 20 20 20 20 20 14;612
sadzebra163;36;379;379;0;13 years 1 month 28 days;157;3.1847133757961785;211;0 0 0 0 20 20 13 20 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 20 15;1244
heavyswan715;18;290;290;0;9 years 0 month 13 days;108;4.62962962962963;84;0 0 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 9;482
bluebutterfly493;24;314;314;0;10 years 2 month 23 days;122;4.098360655737705;143;0 0 0 20 20 20 18 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 7;847
tinypeacock977;19;309;309;0;9 years 0 month 28 days;108;4.62962962962963;85;0 0 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 20 4;496
orangegorilla637;16;251;251;0;14 years 1 month 8 days;169;2.9585798816568047;116;0 0 20 20 20 20 20 20 8 20 20 20 20 20 20 3;650
sadgoose979;16;280;280;0;10 years 8 month 1 days;128;3.90625;96;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20;574
greenbear645;16;293;293;0;8 years 11 month 1 days;107;4.672897196261682;65;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 13;456
brownlion729;24;327;327;0;8 years 5 month 22 days;101;4.9504950495049505;102;0 0 0 20 20 20 20 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 19;609
orangelion707;25;251;251;0;7 years 3 month 11 days;87;5.747126436781609;105;0 0 0 0 20 13 20 20 20 20 20 20 20 20 20 20 20 20 10 20 20 20 20 20 19;573
beautifulbutterfly827;19;319;319;0;9 years 3 month 15 days;111;4.504504504504505;83;0 0 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 20 13;527
beautifulpanda652;17;291;291;0;10 years 7 month 1 days;127;3.937007874015748;94;0 0 20 20 20 20 20 20 20 17 20 20 20 20 20 20 14;592
smallkoala127;19;333;333;0;15 years 2 month 20 days;182;2.7472527472527473;152;0 0 20 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 20;936
redbutterfly698;14;216;216;0;9 years 7 month 1 days;115;4.3478260869565215;73;0 0 20 20 20 20 20 12 20 20 20 20 20 4;394
organicleopard571;21;363;363;0;10 years 1 month 24 days;121;4.132231404958677;103;0 0 20 20 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 11;691
yellowlion262;16;173;173;0;9 years 8 month 25 days;116;4.310344827586207;115;0 0 0 20 20 3 20 20 20 20 13 20 20 20 20 7;533
happydog575;22;282;282;0;9 years 4 month 1 days;112;4.464285714285714;104;0 0 0 20 20 20 20 2 20 20 20 20 20 20 14 20 20 20 20 20 20 10;569
happytiger855;18;307;307;0;14 years 7 month 4 days;175;2.857142857142857;121;0 0 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 11;696
yellowgoose179;27;275;275;0;12 years 0 month 17 days;144;3.4722222222222223;173;0 0 0 0 20 14 20 20 20 20 20 20 17 20 20 20 20 20 20 12 20 20 20 20 20 20 5;925
happyleopard850;20;334;334;0;11 years 1 month 20 days;133;3.7593984962406015;106;0 0 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 12;641
bluerabbit112;19;320;320;0;8 years 2 month 16 days;98;5.1020408163265305;86;0 0 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 16;504
greenbutterfly643;16;250;250;0;11 years 1 month 11 days;133;3.7593984962406015;99;0 0 20 20 20 20 20 3 20 20 20 20 20 20 20 7;566
blackgorilla644;21;356;356;0;9 years 3 month 9 days;111;4.504504504504505;89;0 0 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 20 2;548
purplelion422;20;370;400;30;9 years 2 month 10 days;110;4.545454545454546;78;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 10;578
smallfish427;25;314;314;0;12 years 7 month 21 days;151;3.3112582781456954;183;0 0 0 20 20 20 20 3 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 3;1017
goldenleopard687;33;338;338;0;13 years 2 month 15 days;158;3.1645569620253164;210;0 0 0 0 20 13 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 20 8;1239
organicdog848;16;251;251;0;9 years 7 month 24 days;115;4.3478260869565215;76;0 0 20 20 20 20 20 20 8 20 20 20 20 20 20 3;418
blackbear223;16;297;297;0;8 years 3 month 8 days;99;5.05050505050505;69;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17;483
blackswan733;18;311;311;0;13 years 1 month 20 days;157;3.1847133757961785;113;0 0 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 13;669
whitekoala157;19;243;243;0;11 years 7 month 17 days;139;3.597122302158273;123;0 0 0 20 20 20 2 20 20 20 20 20 15 20 20 20 20 20 19;661
silverfish147;20;248;248;0;10 years 11 month 6 days;131;3.816793893129771;129;0 0 0 20 20 16 20 20 20 20 20 20 19 20 20 20 20 20 20 4;705
yellowrabbit288;21;373;374;1;11 years 1 month 16 days;133;3.7593984962406015;122;0 0 20 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 16;790
beautifulbird323;19;319;319;0;15 years 5 month 0 days;185;2.7027027027027026;150;0 0 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 18;925
beautifulswan481;19;324;324;0;13 years 1 month 25 days;157;3.1847133757961785;128;0 0 20 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 14;783
lazyfish483;15;230;230;0;8 years 10 month 22 days;106;4.716981132075472;69;0 0 20 20 20 20 20 20 1 20 20 20 20 20 9;358
greenzebra747;25;333;333;0;11 years 1 month 9 days;133;3.7593984962406015;148;0 0 0 20 20 20 18 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 9;860
yellowbutterfly507;27;357;357;0;15 years 2 month 0 days;182;2.7472527472527473;200;0 0 0 20 20 20 20 18 20 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 16;1208
bluerabbit986;18;300;300;0;10 years 3 month 5 days;123;4.065040650406504;113;0 0 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20 1;657
beautifulmeercat981;31;321;321;0;9 years 9 month 3 days;117;4.273504273504273;178;0 0 0 0 20 20 11 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 7 20 20 20 20 20 20 20 19;1064
goldenbird929;17;289;289;0;6 years 11 month 12 days;83;6.024096385542169;58;0 0 20 20 20 20 20 20 20 13 20 20 20 20 20 20 16;360
beautifuldog630;16;259;259;0;12 years 9 month 10 days;153;3.2679738562091503;109;0 0 20 20 20 20 20 9 20 20 20 20 20 20 20 10;624
heavyelephant897;18;201;201;0;10 years 5 month 8 days;125;4.0;107;0 0 0 20 20 9 20 20 20 20 20 2 20 20 20 20 20 4;541
whitecat920;21;263;263;0;11 years 0 month 17 days;132;3.787878787878788;124;0 0 0 20 20 20 6 20 20 20 20 20 20 18 20 20 20 20 20 20 10;664
heavyrabbit514;14;251;251;0;13 years 0 month 21 days;156;3.2051282051282053;87;0 20 20 20 20 20 20 20 20 20 20 20 20 11;575
lazymouse320;18;293;293;0;8 years 8 month 6 days;104;4.8076923076923075;79;0 0 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 7;445
silverladybug577;24;297;297;0;12 years 0 month 7 days;144;3.4722222222222223;145;0 0 0 20 20 20 20 1 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 5;818
silvercat194;19;339;350;11;7 years 2 month 0 days;86;5.813953488372093;71;0 0 20 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20;454
goldenfrog874;24;307;307;0;12 years 9 month 22 days;153;3.2679738562091503;150;0 0 0 20 20 20 20 1 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 10;861
bigmeercat518;22;281;281;0;10 years 11 month 1 days;131;3.816793893129771;131;0 0 0 20 20 20 18 20 20 20 20 20 20 12 20 20 20 20 20 20 20 7;734
bluepanda375;15;270;270;0;10 years 4 month 24 days;124;4.032258064516129;87;0 20 20 20 20 20 20 20 20 20 20 20 20 20 10;582
blacksnake910;30;303;303;0;9 years 0 month 21 days;108;4.62962962962963;133;0 0 0 0 20 7 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 4;739
blackelephant669;17;268;268;0;10 years 3 month 2 days;123;4.065040650406504;105;0 0 20 20 20 20 20 20 20 1 20 20 20 20 20 20 7;591
silvergoose190;26;347;368;21;12 years 3 month 3 days;147;3.401360544217687;145;0 0 0 20 20 20 20 11 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 20 4;874
organicmeercat649;26;333;373;40;11 years 10 month 17 days;142;3.5211267605633805;161;0 0 0 20 20 20 20 2 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 3;950
purplebear918;17;290;290;0;13 years 0 month 19 days;156;3.2051282051282053;103;0 0 20 20 20 20 20 20 20 11 20 20 20 20 20 20 19;621
redbird525;33;341;394;53;8 years 10 month 17 days;106;4.716981132075472;147;0 0 0 0 20 20 12 20 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 7;825
goldenelephant506;33;325;325;0;9 years 8 month 20 days;116;4.310344827586207;146;0 0 0 0 20 15 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 20 18;867
happyzebra705;18;300;300;0;12 years 5 month 20 days;149;3.3557046979865772;124;0 0 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 19;696
happyduck443;17;273;273;0;13 years 0 month 5 days;156;3.2051282051282053;116;0 0 20 20 20 20 20 20 20 8 20 20 20 20 20 20 5;638
crazymeercat642;34;346;349;3;8 years 8 month 25 days;104;4.8076923076923075;140;0 0 0 0 20 20 3 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 9;825
ticklishladybug291;18;288;288;0;10 years 6 month 16 days;126;3.9682539682539684;107;0 0 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 4;635
sadpanda880;21;274;274;0;10 years 6 month 16 days;126;3.9682539682539684;134;0 0 0 20 20 20 10 20 20 20 20 20 20 18 20 20 20 20 20 20 15;723
yellowladybug987;19;318;318;0;12 years 5 month 1 days;149;3.3557046979865772;112;0 0 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 20 14;684
tinyladybug268;34;349;367;18;8 years 6 month 29 days;102;4.901960784313726;140;0 0 0 0 20 20 8 20 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 20 5;826
orangegorilla242;18;292;292;0;10 years 7 month 5 days;127;3.937007874015748;103;0 0 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 10;627
orangezebra485;34;344;378;34;9 years 1 month 6 days;109;4.587155963302752;133;0 0 0 0 20 20 7 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 12;794
organicdog987;15;258;258;0;8 years 4 month 22 days;100;5.0;73;0 0 20 20 20 20 20 18 20 20 20 20 20 20 20;413
blueostrich242;22;271;271;0;9 years 3 month 9 days;111;4.504504504504505;104;0 0 0 20 20 19 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 1;571
goldenwolf885;18;309;309;0;9 years 2 month 7 days;110;4.545454545454546;80;0 0 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 16;482
bluewolf577;30;300;300;0;12 years 4 month 22 days;148;3.3783783783783785;181;0 0 0 0 20 13 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 11;1010
blackkoala693;21;349;414;65;9 years 10 month 23 days;118;4.237288135593221;112;0 0 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 20 20 1;697
orangebird483;20;339;369;30;10 years 2 month 19 days;122;4.098360655737705;111;0 0 20 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 20 1;683
lazypanda459;17;318;318;0;12 years 10 month 11 days;154;3.2467532467532467;106;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;744
angryelephant223;24;302;302;0;9 years 8 month 17 days;116;4.310344827586207;111;0 0 0 20 20 20 20 1 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 8;620
yellowbear455;20;339;379;40;9 years 3 month 14 days;111;4.504504504504505;80;0 0 20 20 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 10;506
biggoose155;14;232;232;0;9 years 7 month 24 days;115;4.3478260869565215;72;0 0 20 20 20 20 20 18 20 20 20 20 20 14;385
angrybear287;21;272;272;0;10 years 1 month 0 days;121;4.132231404958677;122;0 0 0 20 20 20 5 20 20 20 20 20 20 15 20 20 20 20 20 20 4;640
happyleopard287;24;315;315;0;11 years 4 month 0 days;136;3.676470588235294;131;0 0 0 20 20 20 20 9 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 13;754
silverwolf363;18;338;455;117;12 years 3 month 5 days;147;3.401360544217687;108;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;776
orangelion401;19;244;244;0;8 years 9 month 5 days;105;4.761904761904762;104;0 0 0 20 20 20 7 20 20 20 20 20 20 20 20 20 20 20 12;540
sadostrich366;20;339;339;0;9 years 11 month 17 days;119;4.201680672268908;109;0 0 20 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20 9;678
blueelephant130;21;347;410;63;12 years 4 month 27 days;148;3.3783783783783785;120;0 0 20 20 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 20 5;731
silversnake904;12;174;174;0;7 years 6 month 27 days;90;5.555555555555555;57;0 0 20 20 20 20 8 20 20 20 20 6;295
heavylion295;26;262;262;0;10 years 4 month 20 days;124;4.032258064516129;162;0 0 0 0 20 16 20 20 20 20 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 19;895
ticklishbird932;14;221;221;0;9 years 5 month 1 days;113;4.424778761061947;71;0 0 20 20 20 20 20 19 20 20 20 20 20 2;390
redgoose222;16;289;289;0;11 years 2 month 18 days;134;3.7313432835820897;93;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 9;632
organiclion180;28;368;372;4;10 years 4 month 5 days;124;4.032258064516129;144;0 0 0 20 20 20 20 20 5 20 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 20 14;879
brownelephant698;24;322;322;0;9 years 4 month 0 days;112;4.464285714285714;107;0 0 0 20 20 20 20 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 4;632
bluecat945;23;302;302;0;10 years 11 month 23 days;131;3.816793893129771;140;0 0 0 20 20 20 11 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 18;799
greensnake382;17;309;309;0;9 years 9 month 0 days;117;4.273504273504273;88;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 9;621
whitecat804;17;213;213;0;10 years 0 month 24 days;120;4.166666666666667;109;0 0 0 20 20 17 20 20 20 20 20 9 20 20 20 20 15;541
silverduck259;24;223;223;0;10 years 3 month 16 days;123;4.065040650406504;154;0 0 0 0 20 5 20 20 20 20 20 20 20 20 20 20 20 5 20 20 20 20 20 14;789
purplepeacock634;17;281;281;0;12 years 6 month 11 days;150;3.3333333333333335;109;0 0 20 20 20 20 20 20 20 16 20 20 20 20 20 20 5;650
organicostrich873;27;267;267;0;8 years 3 month 8 days;99;5.05050505050505;121;0 0 0 0 20 14 20 20 20 20 20 20 17 20 20 20 20 20 20 4 20 20 20 20 20 20 15;677
organicfrog919;19;321;414;93;11 years 2 month 20 days;134;3.7313432835820897;108;0 0 20 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 13;653
whitegorilla673;18;302;302;0;10 years 8 month 2 days;128;3.90625;109;0 0 20 20 20 20 20 20 20 11 20 20 20 20 20 20 20 11;652
angrypeacock670;26;324;384;60;13 years 4 month 20 days;160;3.125;150;0 0 0 20 20 20 20 1 20 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 20 3;868
bluedog656;23;300;300;0;14 years 4 month 28 days;172;2.9069767441860463;149;0 0 0 20 20 20 14 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 13;788
sadmouse986;18;304;304;0;10 years 3 month 2 days;123;4.065040650406504;103;0 0 20 20 20 20 20 20 20 5 20 20 20 20 20 20 20 19;620
orangepanda104;20;240;240;0;9 years 7 month 22 days;115;4.3478260869565215;99;0 0 0 20 20 20 4 20 20 20 20 20 20 9 20 20 20 20 20 2;519
blackbear408;12;208;208;0;10 years 2 month 22 days;122;4.098360655737705;76;0 20 20 20 20 20 20 20 20 20 20 8;469
ticklishzebra367;14;237;237;0;10 years 6 month 14 days;126;3.9682539682539684;88;0 0 20 20 20 20 20 20 19 20 20 20 20 18;512
whitepanda783;21;356;357;1;9 years 11 month 8 days;119;4.201680672268908;111;0 0 20 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 20 15;700
greenbutterfly545;29;309;309;0;8 years 9 month 14 days;105;4.761904761904762;126;0 0 0 0 20 20 5 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 19 20 20 20 20 20 20;726
smallelephant172;24;312;312;0;9 years 1 month 25 days;109;4.587155963302752;103;0 0 0 20 20 20 20 1 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 15;593
heavywolf700;20;338;338;0;9 years 3 month 10 days;111;4.504504504504505;79;0 0 20 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 20 9;489
redswan724;22;278;278;0;10 years 1 month 11 days;121;4.132231404958677;129;0 0 0 20 20 20 7 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20;693
happygorilla543;18;224;224;0;11 years 4 month 28 days;136;3.676470588235294;130;0 0 0 20 20 10 20 20 20 20 20 13 20 20 20 20 20 17;675
bigostrich196;17;279;279;0;11 years 4 month 10 days;136;3.676470588235294;100;0 0 20 20 20 20 20 20 20 10 20 20 20 20 20 20 9;566
yellowladybug957;16;278;278;0;9 years 10 month 10 days;118;4.237288135593221;94;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 18;567
beautifulmeercat126;15;242;242;0;14 years 9 month 8 days;177;2.824858757062147;110;0 0 20 20 20 20 20 20 9 20 20 20 20 20 13;614
greenpeacock340;25;330;400;70;8 years 0 month 28 days;96;5.208333333333333;112;0 0 0 20 20 20 9 20 20 20 20 20 20 20 20 17 20 20 20 20 20 20 20 20 12;666
greenladybug946;16;264;264;0;10 years 9 month 9 days;129;3.875968992248062;98;0 0 20 20 20 20 20 20 7 20 20 20 20 20 20 17;569
blackpeacock694;28;264;264;0;11 years 5 month 9 days;137;3.6496350364963503;198;0 0 0 0 20 5 20 20 20 20 20 20 15 20 20 20 20 20 20 20 7 20 20 20 20 20 20 19;1087
organiclion929;25;319;341;22;10 years 6 month 16 days;126;3.9682539682539684;148;0 0 0 20 20 20 3 20 20 20 20 20 20 20 20 12 20 20 20 20 20 20 20 20 20;854
organicbear307;25;327;379;52;10 years 0 month 3 days;120;4.166666666666667;137;0 0 0 20 20 20 17 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 4;807
orangefrog657;17;201;201;0;11 years 3 month 26 days;135;3.7037037037037037;111;0 0 0 20 20 11 20 20 20 20 7 20 20 20 20 20 4;529
blacksnake383;17;317;317;0;10 years 3 month 21 days;123;4.065040650406504;97;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 17;686
smallladybug434;18;297;297;0;8 years 7 month 10 days;103;4.854368932038835;83;0 0 20 20 20 20 20 20 20 6 20 20 20 20 20 20 20 11;488
ticklishsnake163;19;325;331;6;10 years 10 month 23 days;130;3.8461538461538463;117;0 0 20 20 20 20 20 20 20 19 20 20 20 20 20 20 20 20 6;692
silverzebra428;25;311;381;70;9 years 9 month 26 days;117;4.273504273504273;102;0 0 0 20 20 20 4 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 20 20 3;583
sadzebra824;16;249;249;0;19 years 10 month 14 days;238;2.100840336134454;165;0 0 20 20 20 20 20 20 5 20 20 20 20 20 20 4;877
whiteelephant670;30;301;301;0;9 years 4 month 5 days;112;4.464285714285714;119;0 0 0 0 20 13 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 13;691
orangepanda684;17;304;304;0;10 years 6 month 17 days;126;3.9682539682539684;95;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 4;660
beautifulmouse106;17;318;332;14;9 years 5 month 10 days;113;4.424778761061947;72;0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 18;532
blackdog927;20;335;354;19;15 years 5 month 24 days;185;2.7027027027027026;152;0 0 20 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 20 1;906
whiteostrich966;20;258;258;0;10 years 7 month 18 days;127;3.937007874015748;119;0 0 0 20 20 16 20 20 20 20 20 20 5 20 20 20 20 20 20 17;654
smallrabbit814;18;300;300;0;13 years 11 month 2 days;167;2.9940119760479043;123;0 0 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 4;715
yellowbird390;17;292;292;0;13 years 9 month 26 days;165;3.0303030303030303;118;0 0 20 20 20 20 20 20 19 20 20 20 20 20 20 20 13;662
heavyfrog295;29;281;281;0;9 years 3 month 10 days;111;4.504504504504505;126;0 0 0 0 20 17 20 20 20 20 20 20 14 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 3;694
whiteladybug607;24;312;312;0;13 years 7 month 7 days;163;3.067484662576687;147;0 0 0 20 20 20 20 9 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20;849
redgoose597;23;298;363;65;10 years 9 month 9 days;129;3.875968992248062;129;0 0 0 20 20 20 15 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 1;714
beautifullion617;22;271;271;0;12 years 9 month 6 days;153;3.2679738562091503;149;0 0 0 20 20 20 4 20 20 20 20 20 20 15 20 20 20 20 20 20 20 6;840
bluegoose315;17;280;280;0;14 years 4 month 25 days;172;2.9069767441860463;119;0 0 20 20 20 20 20 20 19 20 20 20 20 20 20 20 1;658
crazywolf941;24;304;339;35;8 years 3 month 21 days;99;5.05050505050505;93;0 0 0 20 20 20 18 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 4;528
lazygoose708;32;329;329;0;12 years 0 month 6 days;144;3.4722222222222223;196;0 0 0 0 20 17 20 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 20 18 20 20 20 20 20 20 20 19;1141
bluecat537;17;286;286;0;9 years 9 month 21 days;117;4.273504273504273;84;0 0 20 20 20 20 20 20 20 20 20 20 20 20 20 20 6;475
purpleduck613;18;303;323;20;13 years 9 month 28 days;165;3.0303030303030303;125;0 0 20 20 20 20 20 20 20 20 4 20 20 20 20 20 20 19;732
organicbear339;21;262;262;0;11 years 0 month 28 days;132;3.787878787878788;136;0 0 0 20 20 20 6 20 20 20 20 20 20 6 20 20 20 20 20 20 11;742
bluedog751;24;325;378;53;13 years 6 month 28 days;162;3.0864197530864197;158;0 0 0 20 20 20 19 20 20 20 20 20 20 20 16 20 20 20 20 20 20 20 20 13;867
brownelephant948;18;238;238;0;13 years 6 month 11 days;162;3.0864197530864197;123;0 0 0 20 20 10 20 20 20 20 20 19 20 20 20 20 20 13;654
yellowswan504;24;312;312;0;17 years 7 month 13 days;211;2.3696682464454977;195;0 0 0 20 20 20 20 4 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 7;1080
blackcat545;23;291;291;0;8 years 4 month 1 days;100;5.0;101;0 0 0 20 20 20 10 20 20 20 20 20 20 20 2 20 20 20 20 20 20 20 13;566
bigdog731;19;317;353;36;10 years 5 month 3 days;125;4.0;110;0 0 20 20 20 20 20 20 20 20 1 20 20 20 20 20 20 20 16;652
lazyduck163;18;310;330;20;7 years 11 month 12 days;95;5.2631578947368425;83;0 0 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 17;479
goldenrabbit311;25;312;312;0;10 years 6 month 16 days;126;3.9682539682539684;147;0 0 0 20 20 20 20 5 20 20 20 20 20 20 20 20 3 20 20 20 20 20 20 20 8;841
yellowrabbit564;26;239;239;0;10 years 8 month 6 days;128;3.90625;154;0 0 0 0 20 2 20 20 20 20 20 20 14 20 20 20 20 20 20 5 20 20 20 20 20 14;825
whitewolf967;13;228;228;0;10 years 9 month 16 days;129;3.875968992248062;81;0 20 20 20 20 20 20 20 20 20 20 20 8;519
sadmouse953;19;321;379;58;22 years 1 month 10 days;265;1.8867924528301887;209;0 0 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 20 6;1188
greenrabbit349;18;304;304;0;8 years 6 month 9 days;102;4.901960784313726;78;0 0 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 10;458
whitefrog856;19;322;364;42;9 years 10 month 3 days;118;4.237288135593221;103;0 0 20 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 7;634
whitetiger436;17;281;281;0;9 years 7 month 23 days;115;4.3478260869565215;81;0 0 20 20 20 20 20 20 20 8 20 20 20 20 20 20 13;456
redlion872;17;278;278;0;8 years 7 month 5 days;103;4.854368932038835;73;0 0 20 20 20 20 20 20 3 20 20 20 20 20 20 20 15;421
bigbear343;15;271;271;0;10 years 3 month 29 days;123;4.065040650406504;87;0 20 20 20 20 20 20 20 20 20 20 20 20 20 11;569
tinykoala430;19;327;341;14;8 years 5 month 1 days;101;4.9504950495049505;79;0 0 20 20 20 20 20 20 20 20 13 20 20 20 20 20 20 20 14;483
beautifulfrog371;18;299;312;13;8 years 1 month 9 days;97;5.154639175257732;80;0 0 20 20 20 20 20 20 20 8 20 20 20 20 20 20 20 11;461
greenbear886;31;318;398;80;10 years 7 month 12 days;127;3.937007874015748;183;0 0 0 0 20 20 2 20 20 20 20 20 20 20 14 20 20 20 20 20 20 20 15 20 20 20 20 20 20 20 17;1047
redrabbit104;19;316;320;4;9 years 10 month 19 days;118;4.237288135593221;108;0 0 20 20 20 20 20 20 20 10 20 20 20 20 20 20 20 20 6;623
tinyfish351;18;295;295;0;11 years 11 month 0 days;143;3.4965034965034967;117;0 0 20 20 20 20 20 20 20 9 20 20 20 20 20 20 20 6;665
